確定病名,發病年份,發病月份,縣市,鄉鎮,性別,是否為境外移入,年齡層,確定病例數
嚴重特殊傳染性肺炎,2022,3,基隆市,信義區,M,否,25-29,2
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,基隆市,中山區,M,否,30-34,2
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,基隆市,仁愛區,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,基隆市,安樂區,M,否,35-39,2
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,基隆市,仁愛區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,基隆市,安樂區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,基隆市,信義區,M,否,40-44,2
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,基隆市,中正區,M,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,基隆市,安樂區,M,否,45-49,2
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,45-49,2
嚴重特殊傳染性肺炎,2022,3,基隆市,七堵區,M,否,50-54,1
嚴重特殊傳染性肺炎,2022,3,基隆市,中正區,M,否,50-54,3
嚴重特殊傳染性肺炎,2022,3,基隆市,仁愛區,M,否,50-54,3
嚴重特殊傳染性肺炎,2022,3,基隆市,安樂區,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,3,基隆市,信義區,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,3,基隆市,中山區,M,否,55-59,2
嚴重特殊傳染性肺炎,2022,3,基隆市,中正區,M,否,55-59,2
嚴重特殊傳染性肺炎,2022,3,基隆市,仁愛區,M,否,55-59,2
嚴重特殊傳染性肺炎,2022,3,基隆市,信義區,M,否,55-59,2
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,基隆市,中正區,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,基隆市,仁愛區,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,基隆市,安樂區,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,基隆市,仁愛區,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,基隆市,安樂區,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,基隆市,暖暖區,M,否,70+,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,西螺鎮,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,北港鎮,F,否,50-54,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,西螺鎮,F,否,50-54,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,斗南鎮,F,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,斗六市,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,西螺鎮,F,否,70+,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,斗南鎮,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,雲林縣,斗六市,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,2,1
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,F,否,2,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,萬里區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,F,否,25-29,3
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,蘆洲區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,30-34,4
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,35-39,3
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,F,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,35-39,3
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,F,否,35-39,2
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,F,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,4,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,40-44,3
嚴重特殊傳染性肺炎,2022,3,新北市,永和區,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,F,否,40-44,2
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,F,否,45-49,2
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,45-49,5
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新北市,深坑區,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,50-54,3
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,50-54,1
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,F,否,55-59,2
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,5-9,3
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,F,否,5-9,2
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,65-69,4
嚴重特殊傳染性肺炎,2022,3,新北市,永和區,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,F,否,70+,2
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,F,否,70+,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,F,否,70+,3
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,F,否,70+,2
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,F,否,70+,1
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,F,否,70+,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,M,否,1,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,1,1
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,M,否,10-14,3
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,10-14,1
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,M,否,10-14,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,M,否,15-19,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,15-19,2
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,M,否,15-19,1
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,15-19,1
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,M,否,2,1
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新北市,泰山區,M,否,20-24,3
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,20-24,5
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,永和區,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,M,否,25-29,2
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,25-29,7
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,M,否,30-34,2
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,30-34,2
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新北市,淡水區,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,30-34,8
嚴重特殊傳染性肺炎,2022,3,新北市,三重區,M,否,35-39,2
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,林口區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,40-44,3
嚴重特殊傳染性肺炎,2022,3,新北市,林口區,M,否,45-49,2
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,M,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,3,新北市,板橋區,M,否,50-54,1
嚴重特殊傳染性肺炎,2022,3,新北市,淡水區,M,否,50-54,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,M,否,50-54,2
嚴重特殊傳染性肺炎,2022,3,新北市,淡水區,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,新北市,蘆洲區,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,新北市,三峽區,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,60-64,2
嚴重特殊傳染性肺炎,2022,3,新北市,汐止區,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,新北市,新店區,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,新北市,樹林區,M,否,60-64,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,65-69,2
嚴重特殊傳染性肺炎,2022,3,新北市,新莊區,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,新北市,土城區,M,否,70+,1
嚴重特殊傳染性肺炎,2022,3,新北市,中和區,M,否,70+,2
嚴重特殊傳染性肺炎,2022,3,新北市,永和區,M,否,70+,1
嚴重特殊傳染性肺炎,2022,3,新北市,瑞芳區,M,否,70+,1
嚴重特殊傳染性肺炎,2022,3,新竹市,香山區,F,否,2,1
嚴重特殊傳染性肺炎,2022,3,新竹市,東區,F,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,新竹市,香山區,F,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新竹市,東區,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新竹市,東區,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新竹市,東區,M,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新竹市,東區,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新埔鎮,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新埔鎮,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,F,否,40-44,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,竹北市,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,竹北市,F,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,湖口鄉,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,竹北市,M,否,35-39,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,35-39,4
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,40-44,3
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,45-49,5
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,50-54,18
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,55-59,15
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,5-9,1
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,60-64,5
嚴重特殊傳染性肺炎,2022,3,新竹縣,新豐鄉,M,否,65-69,3
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,F,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,F,否,70+,1
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,嘉義市,西區,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,六腳鄉,F,否,45-49,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,六腳鄉,F,否,65-69,2
嚴重特殊傳染性肺炎,2022,3,嘉義縣,太保市,F,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,大林鎮,M,否,20-24,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,大林鎮,M,否,25-29,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,民雄鄉,M,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,嘉義縣,六腳鄉,M,否,70+,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,和美鎮,F,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,彰化市,F,否,55-59,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,員林市,F,否,70+,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,和美鎮,M,否,30-34,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,和美鎮,M,否,4,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,鹿港鎮,M,否,5-9,2
嚴重特殊傳染性肺炎,2022,3,彰化縣,彰化市,M,否,65-69,1
嚴重特殊傳染性肺炎,2022,3,彰化縣,員林市,M,否,70+,1
嚴重特殊傳染性肺炎,2022,4,台中市,大安區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,0,2
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,0,2
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,F,否,0,3
嚴重特殊傳染性肺炎,2022,4,台中市,烏日區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,龍井區,F,否,0,1
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,F,否,0,2
嚴重特殊傳染性肺炎,2022,4,台中市,大甲區,F,否,1,2
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,1,2
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,1,4
嚴重特殊傳染性肺炎,2022,4,台中市,外埔區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,后里區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,沙鹿區,F,否,1,2
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,F,否,1,3
嚴重特殊傳染性肺炎,2022,4,台中市,南區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,烏日區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,神岡區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,潭子區,F,否,1,1
嚴重特殊傳染性肺炎,2022,4,台中市,大甲區,F,否,10-14,3
嚴重特殊傳染性肺炎,2022,4,台中市,大安區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,10-14,6
嚴重特殊傳染性肺炎,2022,4,台中市,大雅區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,10-14,5
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,10-14,15
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,10-14,6
嚴重特殊傳染性肺炎,2022,4,台中市,外埔區,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,4,台中市,石岡區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,后里區,F,否,10-14,5
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,10-14,6
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,10-14,3
嚴重特殊傳染性肺炎,2022,4,台中市,沙鹿區,F,否,10-14,8
嚴重特殊傳染性肺炎,2022,4,台中市,東區,F,否,10-14,6
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,F,否,10-14,6
嚴重特殊傳染性肺炎,2022,4,台中市,南區,F,否,10-14,5
嚴重特殊傳染性肺炎,2022,4,台中市,神岡區,F,否,10-14,3
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,清水區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,新社區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,潭子區,F,否,10-14,2
嚴重特殊傳染性肺炎,2022,4,台中市,龍井區,F,否,10-14,1
嚴重特殊傳染性肺炎,2022,4,台中市,豐原區,F,否,10-14,4
嚴重特殊傳染性肺炎,2022,4,台中市,大甲區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,15-19,15
嚴重特殊傳染性肺炎,2022,4,台中市,大雅區,F,否,15-19,5
嚴重特殊傳染性肺炎,2022,4,台中市,中區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,15-19,16
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,15-19,15
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,15-19,8
嚴重特殊傳染性肺炎,2022,4,台中市,外埔區,F,否,15-19,3
嚴重特殊傳染性肺炎,2022,4,台中市,石岡區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,4,台中市,后里區,F,否,15-19,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,15-19,33
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,15-19,6
嚴重特殊傳染性肺炎,2022,4,台中市,沙鹿區,F,否,15-19,12
嚴重特殊傳染性肺炎,2022,4,台中市,東區,F,否,15-19,8
嚴重特殊傳染性肺炎,2022,4,台中市,東勢區,F,否,15-19,3
嚴重特殊傳染性肺炎,2022,4,台中市,南屯區,F,否,15-19,14
嚴重特殊傳染性肺炎,2022,4,台中市,南區,F,否,15-19,10
嚴重特殊傳染性肺炎,2022,4,台中市,烏日區,F,否,15-19,4
嚴重特殊傳染性肺炎,2022,4,台中市,神岡區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,4,台中市,清水區,F,否,15-19,3
嚴重特殊傳染性肺炎,2022,4,台中市,潭子區,F,否,15-19,2
嚴重特殊傳染性肺炎,2022,4,台中市,龍井區,F,否,15-19,5
嚴重特殊傳染性肺炎,2022,4,台中市,豐原區,F,否,15-19,7
嚴重特殊傳染性肺炎,2022,4,台中市,霧峰區,F,否,15-19,7
嚴重特殊傳染性肺炎,2022,4,台中市,大甲區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,大安區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,2,5
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,后里區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,沙鹿區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,東區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,烏日區,F,否,2,2
嚴重特殊傳染性肺炎,2022,4,台中市,神岡區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,梧棲區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,清水區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,豐原區,F,否,2,1
嚴重特殊傳染性肺炎,2022,4,台中市,大甲區,F,否,20-24,5
嚴重特殊傳染性肺炎,2022,4,台中市,大安區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,4,台中市,大肚區,F,否,20-24,5
嚴重特殊傳染性肺炎,2022,4,台中市,大里區,F,否,20-24,20
嚴重特殊傳染性肺炎,2022,4,台中市,大雅區,F,否,20-24,7
嚴重特殊傳染性肺炎,2022,4,台中市,中區,F,否,20-24,7
嚴重特殊傳染性肺炎,2022,4,台中市,太平區,F,否,20-24,25
嚴重特殊傳染性肺炎,2022,4,台中市,北屯區,F,否,20-24,59
嚴重特殊傳染性肺炎,2022,4,台中市,北區,F,否,20-24,49
嚴重特殊傳染性肺炎,2022,4,台中市,外埔區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,4,台中市,后里區,F,否,20-24,1
嚴重特殊傳染性肺炎,2022,4,台中市,西屯區,F,否,20-24,84
嚴重特殊傳染性肺炎,2022,4,台中市,西區,F,否,20-24,26
嚴重特殊傳染性肺炎,2022,4,台中市,沙鹿區,F,否,20-24,25
嚴重特殊傳染性肺炎,2022,4,台中市,東區,F,否,20-24,16
